31
37
27
19
18
28
22
21
37
22
18
26
30
20
25
28
43
8
39
27
39
19
19
28
33
30
40
41
26
40
19
48
19
30
92
22
40
38
32
31
20
41
32
27
28
58
19
40
30
27
22
38
18
26
42
26
30
41
29
34
26
21
16
21
40
27
5
22
39
28
20
22
40
42
28
91
10
29
16
40
28
32
21
19
27
29
38
24
41
24
29
21
39
26
67
0
17
34
21
21
39
28
38
15
28
29
22
30
29
19
23
17
34
22
20
37
27
18
23
20
7
32
20
28
39
39
32
31
18
22
42
19
35
31
38
35
22
28
37
22
29
28
42
40
41
37
41
19
41
40
31
22
40
27
24
28
21
27
29
33
27
27
31
43
30
28
21
41
31
25
27
38
36
20
25
37
22
28
22
39
23
17
28
26
9
26
38
18
21
26
42
29
23
26
30
39
42
17
29
24
19
33
41
27
39
47
37
21
40
39
37
28
21
38
29
26
29
28
28
37
23
18
31
22
34
21
21
42
38
39
19
21
41
41
39
27
22
23
39
39
26
36
26
22
35
27
21
30
36
34
38
23
5
27
42
9
17
35
27
8
41
26
30
25
17
27
26
17
13
22
45
19
28
41
94
23
35
18
27
22
26
27
37
40
40
28
40
27
42
18
17
40
23
19
29
38
37
34
35
31
30
40
28
28
40
26
19
38
40
24
31
39
42
20
27
27
23
18
28
38
21
40
11
23
17
36
27
37
27
26
27
21
41
22
28
24
19
23
39
9
39
31
20
26
32
30
94
27
25
16
40
39
41
38
19
28
37
27
89
34
49
23
22
22
35
41
28
43
4
28
21
28
27
33
30
8
40
40
27
21
28
42
28
31
34
22
10
28
41
21
28
31
28
61
30
23
37
41
41
18
17
20
30
41
36
22
40
39
34
27
18
27
26
40
27
28
27
10
40
26
28
40
10
93
10
23
38
27
42
20
31
26
48
35
34
22
30
30
35
29
39
28
19
31
32
32
20
20
27
30
26
27
35
41
38
41
20
35
32
26
40
26
28
16
22
31
20
28
24
24
28
19
4
17
37
21
25
24
26
34
28
40
30
38
27
20
21
39
39
40
31
20
22
29
62
23
21
37
26
28
31
28
22
27
28
28
32
20
36
37
26
37
39
26
27
93
29
41
37
21
11
30
19
38
37
27
10
22
11
19
49
35
26
14
40
30
41
19
10
19
28
32
30
19
26
38
41
27
42
32
39
18
25
41
41
33
32
32
30
22
62
19
25
20
41
29
41
41
58
16
26
16
2
19
40
26
29
13
22
37
32
22
29
41
30
19
32
27
22
22
28
38
27
31
42
28
28
17
31
32
42
49
43
31
28
21
37
22
39
5
29
27
26
43
21
30
38
30
41
10
33
31
22
42
41
29
20
41
40
19
18
17
41
23
11
46
42
24
28
21
21
38
41
27
59
19
32
25
14
23
29
28
31
31
27
32
41
26
31
10
29
26
39
25
41
28
28
20
61
40
20
19
16
26
21
24
20
29
37
20
16
30
22
39
26
17
30
28
35
21
32
61
36
27
41
41
27
18
39
27
39
20
16
11
19
42
19
31
37
32
32
20
16
19
37
29
20
26
21
32
37
28
19
92
28
30
30
19
39
20
22
33
23
32
27
20
30
23
22
22
26
29
32
34
20
38
28
35
42
19
10
29
28
18
32
29
10
28
43
20
29
19
30
34
22
42
38
62
25
19
18
35
28
22
32
30
27
19
20
20
18
26
26
21
26
32
40
10
24
29
36
18
39
15
18
10
43
28
40
35
26
23
40
18
33
25
41
16
27
40
35
32
40
32
25
30
28
26
40
26
29
38
22
32
36
28
22
39
17
28
31
39
29
30
33
18
28
23
9
12
28
20
39
19
21
26
38
21
20
20
29
41
29
20
38
38
28
22
30
28
41
38
24
28
39
40
20
39
31
19
26
28
39
40
30
92
31
28
26
32
20
20
27
26
24
36
39
43
18
27
37
10
18
91
35
42
31
20
41
19
21
30
20
23
20
61
39
33
19
33
38
28
33
41
20
44
41
19
21
28
24
40
28
9
22
61
21
19
14
23
38
19
39
32
38
42
30
36
31
14
28
26
16
28
41
17
20
40
24
29
21
40
39
16
21
30
38
21
27
22
35
28
37
28
28
39
41
30
22
28
22
22
30
30
37
21
39
40
17
26
29
40
39
32
20
21
35
26
24
47
23
34
26
27
26
31
41
34
21
20
28
35
26
28
28
22
39
37
27
19
16
28
30
29
35
31
27
41
40
22
28
22
37
23
30
27
31
27
28
12
26
37
19
29
31
22
6
18
29
39
18
39
20
34
31
31
21
17
37
36
39
21
26
35
22
20
17
34
20
28
38
28
39
38
30
43
41
28
18
22
17
21
34
11
22
42
41
22
40
41
21
20
16
31
92
11
